id,User Name,User ID,Follows,Followers,User Location,content,time
1333752654665695232,Susumu Hirasawa,hirasawa,2,239413,,"これはキモチワルイ音楽がよくやらかす「弱者同調」ではない。

本気で言っている。",Tue Dec 01 12:39:47 +0000 2020
1333751511814266882,Susumu Hirasawa,hirasawa,2,239413,,"この世の全ての儘ならない人生を送っている人に向かって言い放ちたい。

あんたたち、けっこうイイ線いってる。",Tue Dec 01 12:35:14 +0000 2020
1333750388709736449,Susumu Hirasawa,hirasawa,2,239413,,"私は音楽の時間と国語の時間が大嫌いだったので両方の成績は儘ならなかった。

私の音楽と歌詞と作文は、儘ならなさから生まれた。",Tue Dec 01 12:30:47 +0000 2020
1333749248672743424,Susumu Hirasawa,hirasawa,2,239413,,"ところで今日は大事な事をもう２つも言った。

20分以内に大事な事を２つ言える大人がここにいる。

それは、儘ならないことの続きだ。",Tue Dec 01 12:26:15 +0000 2020
1333748118156787715,Susumu Hirasawa,hirasawa,2,239413,,"ある学生に質問されたことがある。

「音楽の世界に入って、プロデューサーになりたいんですが、どうすればいいんですか？」

答：「プロデューサーと書いた名刺を持ち歩けば良い」",Tue Dec 01 12:21:45 +0000 2020
1333747047564943362,Susumu Hirasawa,hirasawa,2,239413,,"そうか、こう定めてみよう。

奏でるSF作家。

そうすればもうSF作家だ。

この世は言ったもん勝ちだ。特にこの業界は。

名刺は作ったもん勝ちだ。",Tue Dec 01 12:17:30 +0000 2020
1333745843594149895,Susumu Hirasawa,hirasawa,2,239413,,もっとも、この世で最も国語が嫌いな男は高いところに登って、大声では飽き足らず、マイクを使って己の書いた作文に節を付けて発表しているアレは何なのだ。,Tue Dec 01 12:12:43 +0000 2020
1333744725971533826,Susumu Hirasawa,hirasawa,2,239413,,"この世で最も音楽が嫌いな男が音楽をやるとこうなる。

では、この世で最も国語が嫌いな男が小節を書くとどうなるかはまだ見られていない（少し見られている）。",Tue Dec 01 12:08:17 +0000 2020
1333743649067208704,Susumu Hirasawa,hirasawa,2,239413,,"かき集めればちょっとした短編集になるくらいの「それ風」なものはずっと書いてきた。たとえばGHOST NOTESとかそういう。

1年くれればまとめる。",Tue Dec 01 12:04:00 +0000 2020
1333742645341003776,Susumu Hirasawa,hirasawa,2,239413,,"古いご贔屓衆には周知の事として、私に一年間の音楽活動休止を与えればSF小説を書く。

過去には60歳になるまでにSF作家になりたいと公言していた。

60になったらSF作家になれるといいなあ。。と夢見がちな男が居る。",Tue Dec 01 12:00:01 +0000 2020
1333740592803659777,Susumu Hirasawa,hirasawa,2,239413,,"RT @Hirasawa_Info: 「GOK SOUND」救済プロジェクト詳細を
オフィシャルサイト・インフォにアップ致しました。

お願い：
CAMPFIRE内　SAVE THE GOK!におきまして
目標金額が200万円となっておりますが
正しくは2000万円です。
ご興…",Tue Dec 01 11:51:51 +0000 2020
1333396414349549570,Susumu Hirasawa,hirasawa,2,239413,,"そしてエンディングは巨大。

それでは皆さん、一緒に歴史の教科書に載りましょう。

またこんど！！",Mon Nov 30 13:04:13 +0000 2020
1333395085166145536,Susumu Hirasawa,hirasawa,2,239413,,"多くのSFが描いたディストピアは救済が無く絶望的なエンディングだった。

どうやらこの現実は違う。",Mon Nov 30 12:58:56 +0000 2020
1333393095640055810,Susumu Hirasawa,hirasawa,2,239413,,もっとも今は多くのSFがテーマにしてきた世界そのもので、それよりヒデーし、それよりエキサイティングなので日々を読むのが忙しい。,Mon Nov 30 12:51:01 +0000 2020
1333391904633810949,Susumu Hirasawa,hirasawa,2,239413,,"ところで私は「ねじ巻き少女」以降、新しいSFを読んでいない。

それは私がダメなのかSFがダメなのか。",Mon Nov 30 12:46:17 +0000 2020
1333390151016280066,Susumu Hirasawa,hirasawa,2,239413,,"当面の間ヒト科に必要な進化は
帰還することであるという都都逸はヒラサワのレパートリーに多く見られる。",Mon Nov 30 12:39:19 +0000 2020
1333387872129347590,Susumu Hirasawa,hirasawa,2,239413,,"儘ならなさが進化の正体だと学べる図書館はここ。

適者生存とは

右へ倣えば生きられる

と訳される。これを進化と錯覚させるように担任の先生はがんばった。

適者から意志を持って踏み出し、儘ならなさの上に新しいゲームを打ち立てるの… https://t.co/GmpNzHr30M",Mon Nov 30 12:30:16 +0000 2020
1333386026480373761,Susumu Hirasawa,hirasawa,2,239413,,"切磋琢磨には相手が必要だが、私のキャリアは相手を切磋することにあった。

あ！こんなところに消えた切磋が！",Mon Nov 30 12:22:56 +0000 2020
1333384456732774400,Susumu Hirasawa,hirasawa,2,239413,,"儘ならないことが不幸である事ではないことは、私を見れば分かるだろう。

私は儘ならなさで輝いている。",Mon Nov 30 12:16:42 +0000 2020
1333383273943326722,Susumu Hirasawa,hirasawa,2,239413,,"切磋が無い分、多くの人よりも減りが少ないのに、重量は軽い。

やはりここでも儘ならない。",Mon Nov 30 12:12:00 +0000 2020
1333382267440418817,Susumu Hirasawa,hirasawa,2,239413,,"若い衆が切磋琢磨しているのに私はしなくていいのか。

辞書によれば

「切」は骨の、「磋」は象牙の、

とあり、最初の二項目は動物素材なので私はＮＧだ。

ということは、私はこの歳になるまで琢磨しかされていないことになる。",Mon Nov 30 12:08:00 +0000 2020
1333381261109256193,Susumu Hirasawa,hirasawa,2,239413,,"この男女は

切磋琢磨して行くのだと

男は言っている。",Mon Nov 30 12:04:00 +0000 2020
1333380255008976897,Susumu Hirasawa,hirasawa,2,239413,,"感想を言わせたうえにツイートしろと脅迫する男と、何等かの女。

https://t.co/R8KnxnTlMN",Mon Nov 30 12:00:00 +0000 2020
1333305947695898625,Susumu Hirasawa,hirasawa,2,239413,,"RT @Hirasawa_Info: グリーンナーブ会員様限定ムービー
『奏でる用務員の「月締メ・フォルマント」』第18回「2020年10月の報告」を本日10時より配信致しました。
公開場所はオフィシャルサイト：GN会員限定ページ内のお知らせ欄にてご確認下さい。
（ストリーミン…",Mon Nov 30 07:04:44 +0000 2020
1333033323615031299,Susumu Hirasawa,hirasawa,2,239413,,"苦さは相対的なのだ。

私の過去は砂糖無しココアより遥かに苦いので、砂糖無しココアなど甘くて甘くて、砂糖にオリゴ糖とメープルシロップと米飴をかけてアガベーシロップで煮詰めたみたいだ。

オマエタチが味を想像している間に

またこんど！！",Sun Nov 29 13:01:25 +0000 2020
1333031764659355651,Susumu Hirasawa,hirasawa,2,239413,,そういう経緯で赤レンガを削ったような100%カカオの砂糖無しココア二杯で月締メ・フォルマントの編集は終わったということを立証できる。,Sun Nov 29 12:55:13 +0000 2020
1333030426072424448,Susumu Hirasawa,hirasawa,2,239413,,"昭和の亀有は相変わらずこの世の魑魅魍魎を担っていた。

残念ながら、この度は平沢四郎や、アキラさんや、日本兵や、ポパイのコスプレをした人の兄には出会えなかったが。",Sun Nov 29 12:49:54 +0000 2020
1333028980237230087,Susumu Hirasawa,hirasawa,2,239413,,"「ふとん屋の息子はしゃべったか？」

「しゃべった」

「おお！ふごい！あにをひゃえった？」

「福神漬けの由来」

「ふごい！」

「ふごい」",Sun Nov 29 12:44:10 +0000 2020
1333027649908707328,Susumu Hirasawa,hirasawa,2,239413,,"「おい、コロッケ屋のおくふぁんはことひあんかいいんひんひた？」

「さんかい」

「ふごいな」

「ふごい」",Sun Nov 29 12:38:52 +0000 2020
1333025961554575361,Susumu Hirasawa,hirasawa,2,239413,,"渡野さんちで買った麩菓子をくわえているのだ。

常に永久に思う。あの倉庫を残し、カフェやブチックやそういうものにしていれば今頃亀有はオシャレな街になっていたろうに。

その一角に逆子を取り上げるお産婆さんの蝋人形館を作る。",Sun Nov 29 12:32:10 +0000 2020
1333024596899950594,Susumu Hirasawa,hirasawa,2,239413,,"「撮っておかないと、将来無くなってしまうのだ」

「うふぉ！」

「ふぉんと」",Sun Nov 29 12:26:44 +0000 2020
1333023496511709184,Susumu Hirasawa,hirasawa,2,239413,,"「これから写真を撮りに行くけどオマエも行くか？」

「行ってやってもいいけどね。何処行くの？」

「日本紙業の赤レンガの倉庫」",Sun Nov 29 12:22:22 +0000 2020
1333022237293568000,Susumu Hirasawa,hirasawa,2,239413,,"「撮るに値する食べ物であふれた未来に住んでるんだね、おじさん」

「おじさんて言うな。やっぱりオマエ小2の頃からかわいくない」

喧嘩になる前に仲裁に行くべきか。",Sun Nov 29 12:17:22 +0000 2020
1333021069595222019,Susumu Hirasawa,hirasawa,2,239413,,"向こう側とこっち側の両方にカメラの付いた電話機を持っていることを小2の自分に何と説明しよう。

「スゲー。それで何映すの？」

「食い物と自分」",Sun Nov 29 12:12:43 +0000 2020
1333019879583072258,Susumu Hirasawa,hirasawa,2,239413,,"カメラがこの世に出現して以来、最も多くの人々が自分で自分を撮っている。

時には空撮までやる。

撮るに値する人体であふれた星に住めてよかったかどうか考えている。",Sun Nov 29 12:08:00 +0000 2020
1333018873268903937,Susumu Hirasawa,hirasawa,2,239413,,"毎日ムービーを撮っているように感じる。

ゆえにカメラを新調した。
新しいカメラに映る自分は新しいかどうか厳しく見守る。

ステルスとは映りを気にするところから始まる。

見えない男の身だしなみ。",Sun Nov 29 12:04:00 +0000 2020
1333017867516710912,Susumu Hirasawa,hirasawa,2,239413,,"月締メ・フォルマント2020/10は納品された。

撮影から編集終了までの間、屋内で歩かれた歩数は2,935歩である。

ギリギリだ。
2,920歩台では納品に値しない。",Sun Nov 29 12:00:00 +0000 2020
1332670923594362882,Susumu Hirasawa,hirasawa,2,239413,,"物質は少数のクオークとレプトンからできており、それを支配しているのは４つの力だ。

電磁気力、強い力、弱い力、まぜる力。

良い事を知った。

宇宙も這う這うの体だ。

またこんど！！",Sat Nov 28 13:01:22 +0000 2020
1332669150754344963,Susumu Hirasawa,hirasawa,2,239413,,"私が混ぜている時、

向こうも私を混ぜている。

私を混ぜているのは「向こう」という鮮やかな回答が得られました。（ありがとう、時間稼ぎの駄Tw）",Sat Nov 28 12:54:19 +0000 2020
1332668029969207297,Susumu Hirasawa,hirasawa,2,239413,,"撮れたのは月締メ・フォルマント。

もう一方にはより高い解像度が求められているため、別のカメラを使う。

そのカメラを勉強していて今に至る。",Sat Nov 28 12:49:52 +0000 2020
1332666820063465477,Susumu Hirasawa,hirasawa,2,239413,,"残念ながら今日は２つの撮影は出来なかった。

１つだけ。１つだけですよ。

理由は次のTwで。",Sat Nov 28 12:45:04 +0000 2020
1332665628805660673,Susumu Hirasawa,hirasawa,2,239413,,"我混ぜる

ゆえに我あり。

なんだ、自分か（ちがう。終われなくなるので早く話題を変えろ）。",Sat Nov 28 12:40:20 +0000 2020
1332664406597980161,Susumu Hirasawa,hirasawa,2,239413,,私は常在菌やミトコンドリアやその他想像を絶する未知の粒粒の総体だが、いったい誰が混ぜたのだ？,Sat Nov 28 12:35:28 +0000 2020
1332663265449500672,Susumu Hirasawa,hirasawa,2,239413,,"音を混ぜて音楽という総体を出現させるエンジニアが

ニオイを混ぜて何等かの良い総体を出現させても不思議ではない。

あろるの館では今、なんらかの良い総体が満ちている。",Sat Nov 28 12:30:56 +0000 2020
1332662123902615553,Susumu Hirasawa,hirasawa,2,239413,,"それでいて私は充分な幸を得ているので毎日が良い。

そこから這う這うの体を引いたらいったいどうなってしまうのだろうと思いながら湯飲みを傾ける窓にすすきの影が揺れる。",Sat Nov 28 12:26:24 +0000 2020
1332661005789196288,Susumu Hirasawa,hirasawa,2,239413,,"ほとんどの人は悪臭がする、と小声で囁きながら一人花を摘む日もある。

匂う、匂わない、匂う、匂わない

全ての花びらがちぎられた野辺の葉の露に映る幾万もの月にうさぎを追え。",Sat Nov 28 12:21:58 +0000 2020
1332659698873483267,Susumu Hirasawa,hirasawa,2,239413,,"私の体と心に不適切な物は他にも山ほどあるが、浪々と流る涙の池で刻々とふやけるのはイヤなので何事もないかの如く暮らしている。

つまり、これでいて私は這う這うの体なのだ（くどい）。",Sat Nov 28 12:16:46 +0000 2020
1332658611923734528,Susumu Hirasawa,hirasawa,2,239413,,この星に住むならば、オマエは這う這うの体だ。さもなくば浪々と流る涙の池で刻々とふやけてゆけ。という店内アナウンスが聞こえるのは私だけだと思う。,Sat Nov 28 12:12:27 +0000 2020
1332657491700637696,Susumu Hirasawa,hirasawa,2,239413,,"私はニオイに敏感過ぎるかも知れない。

スーパーの店内では魚や香水の匂いが鼻腔をツーカし、ステルスニューロンを刺激してステルス脳に到達して這う這うの体だ。

ステルス脳は這う這うの体だ。",Sat Nov 28 12:08:00 +0000 2020
1332656485260693504,Susumu Hirasawa,hirasawa,2,239413,,"かなりの時を経て開封したが問題なさそう（酸化していない）なので揺さぶっている。

震源地あろるの館。",Sat Nov 28 12:04:00 +0000 2020
1332655482939445250,Susumu Hirasawa,hirasawa,2,239413,,"前世紀にエンジニアの鎮西さんが営んでいたアロマオイルの店のアロマを焚いている。

焚く（？）それは語弊がある。

「揺さぶっている」のほうが真実に近い。",Sat Nov 28 12:00:01 +0000 2020
1332309058339016704,Susumu Hirasawa,hirasawa,2,239413,,"危うく騙されるところだった。

明日は必ず撮影

必ず撮影、必ず撮影、必ず撮影、かならずさつえー、かならずさ、つえー、かな、らずさつ、えー。

明日は何するんだっけ？

またこんど！！",Fri Nov 27 13:03:27 +0000 2020
1332307795954176002,Susumu Hirasawa,hirasawa,2,239413,,"夢に見た我が家は

天と地が逆さま。

教えられたことはほとんど反対だと思う経験を重ねた男。

憎悪を向けるように宣伝されている男が世界を救うかも知れない時。

嘘つきだと喧伝されている人々が真実を語っている時。",Fri Nov 27 12:58:26 +0000 2020
1332306674141470723,Susumu Hirasawa,hirasawa,2,239413,,"スムージー1杯で、というと反射的に「もっと食べろヒラサワ」となる気持ちは次第になくなるでしょう。

食べるより食べないほうがずっと大事だということが当たり前の知識になりつつある。",Fri Nov 27 12:53:58 +0000 2020
1332304499927437314,Susumu Hirasawa,hirasawa,2,239413,,"近ごろの太陽系亞キッチンには、ありがたいことに無農薬の植物が豊富にある。

ゆえに、スムージーの材料もカラフルだ。

赤リアスカラシナ、のらぼう菜、春ウコン等々、珍しいものがふんだんに。",Fri Nov 27 12:45:20 +0000 2020
1332303000824471553,Susumu Hirasawa,hirasawa,2,239413,,"ある自然農の方が、スプーン一杯の土には100年間植物を育てる力が潜んでいる、と言っておりました。

コップ1杯のスムージーにはヒラサワを1日働かせる力がある。とはスケールが違う。",Fri Nov 27 12:39:23 +0000 2020
1332301578410213376,Susumu Hirasawa,hirasawa,2,239413,,"とりわけ私はヤシとの相性が良いと思われる。

特に何もしていない。水は週一程度、肥料もやってない。

放っとけば育つステルスのようだ。",Fri Nov 27 12:33:43 +0000 2020
1332300416931880961,Susumu Hirasawa,hirasawa,2,239413,,"テーブルヤシ程の小さな鉢植えが3メートルにも育つとは誰が予想できようか。

毎年天上の高さを上げて、上げて10年（嘘）。",Fri Nov 27 12:29:06 +0000 2020
1332299130417328130,Susumu Hirasawa,hirasawa,2,239413,,"しかし、3メートルほどの丈があるヤシはキャリーカートに乗せて移動した。

その有様が衛星写真に残っていて欲しいという願いに生きて6年。",Fri Nov 27 12:24:00 +0000 2020
1332298123587293188,Susumu Hirasawa,hirasawa,2,239413,,"外気温が5度になると睡蓮が屋内に格納される。これは10年以上続いている。

あろるの館の前、スローターハウスに住んでいた頃から続いている。

瓶の底にはキャスターが付いている。「移動する睡蓮」

移住は移動式睡蓮に乗って行われた（ついても無駄な嘘）。",Fri Nov 27 12:20:00 +0000 2020
1332297117034012677,Susumu Hirasawa,hirasawa,2,239413,,"次の目標は果てしなく有り、

ローディーの松村舞台監督から
（理想的に矛盾している肩書）

「前回のライブからギターケースを開けた形跡がない」

と言われないようにすることが一つ。

対策としてケースから出しっぱなしにしている。これを屁理屈的行為と言う。",Fri Nov 27 12:16:00 +0000 2020
1332296110430318592,Susumu Hirasawa,hirasawa,2,239413,,"月締メ・フォルマントが約1年半、一度も休まず続いていることに驚く。

太陽系亞キッチンを常に綺麗にしている自分に驚いたあの日のように。",Fri Nov 27 12:12:00 +0000 2020
1332295103935758338,Susumu Hirasawa,hirasawa,2,239413,,"突然ですがお知らせです。

KENJUキッチンのTwitterが「このアカウントは存在しません」と表示されるのはアカウントが

KENJU_yasai　からKENJU_kitchen　に変更されたためでした。

混乱を避けるため現在は
KENJU_yasai　に戻っています。",Fri Nov 27 12:08:00 +0000 2020
1332294097630015489,Susumu Hirasawa,hirasawa,2,239413,,"1本は月締メ・フォルマント

もう1本は来年どこかで公開される",Fri Nov 27 12:04:00 +0000 2020
1332293091840188418,Susumu Hirasawa,hirasawa,2,239413,,月末までにあと2本動画を録る予定を守ろうとする姿勢を見ていただきたい。,Fri Nov 27 12:00:00 +0000 2020
1332263164080099328,Susumu Hirasawa,hirasawa,2,239413,,"RT @Hirasawa_Info: 会然TREK 2K20▼02　大阪公演会場にて販売致しました
コーチジャケット：不具合品の交換申請は
今月30日迄となっております。
申請先や方法につきましては
https://t.co/LMi3q5qjxj
をご参照下さいませ。
お手数を…",Fri Nov 27 10:01:05 +0000 2020
1332263139811868675,Susumu Hirasawa,hirasawa,2,239413,,"RT @Hirasawa_Info: 会然TREK 2K20▼04  GHOST VENUE
記念グッズ：メモリアルパッケージカード

コンテンツ配信は、
12月1日（火）AM10:00より開始予定となります。

視聴方法やお問い合わせ先は、カード裏面をご覧下さい。
皆様のご視…",Fri Nov 27 10:00:59 +0000 2020
1332263062271791105,Susumu Hirasawa,hirasawa,2,239413,,"RT @Hirasawa_Info: 平沢進＋会人
「会然TREK 2K20▼04 GHOST VENUE」

イケベ楽器様によるライブレポートが公開されました。
是非ご覧下さい！ https://t.co/KYm2lQWBxk",Fri Nov 27 10:00:40 +0000 2020
1331945808107773953,Susumu Hirasawa,hirasawa,2,239413,,"さて、件の場所は人種差別者とTransphobia（トランスジェンダー嫌悪）のたまり場だとして心配している人がいる。

さて？私がTransphobiaに見えるか？人種差別者に見えるか？

そしてパーラーに来たら私以外の記事も見ろ… https://t.co/5Puw6qWtWK",Thu Nov 26 13:00:01 +0000 2020
1331943178186891270,Susumu Hirasawa,hirasawa,2,239413,,問題はパーラーに行く私じゃなくて検閲するTw。,Thu Nov 26 12:49:34 +0000 2020
1331941994139029504,Susumu Hirasawa,hirasawa,2,239413,,だから心配ゴム用。,Thu Nov 26 12:44:52 +0000 2020
1331941690492403713,Susumu Hirasawa,hirasawa,2,239413,,"予想通りの反応があったので一度だけ言いましょう。

パーラーにどんな人が集まっていようと私は私。

あなたの町内にも考えの違う人がいるでしょう。同じ町内に住んでいるだけで貴方が嫌う人と同一視されるのは理不尽でしょう。",Thu Nov 26 12:43:39 +0000 2020
1331940291008290816,Susumu Hirasawa,hirasawa,2,239413,,"こういう話をする時は注意深くTLの反応を見ている。

どうすれば自ら調べに行くように仕向けられるのかと考える。

教祖様や指導者を求めず自分で行くように。

最近では多くのフォロワーが分かっているように思うになりつつある。",Thu Nov 26 12:38:06 +0000 2020
1331938039430488064,Susumu Hirasawa,hirasawa,2,239413,,"鬼畜の作り話を信じていれば世界はそれが全て。

爆風は吹き始めて鬼畜を吹き飛ばすかもしれないというスリリングな時なんだ。",Thu Nov 26 12:29:09 +0000 2020
1331936523432837121,Susumu Hirasawa,hirasawa,2,239413,,この話じゃない。,Thu Nov 26 12:23:08 +0000 2020
1331935795519754240,Susumu Hirasawa,hirasawa,2,239413,,"ついに子供でもわかるような嘘をつき始めた。情報源がそれしか無ければ世界はその通りにしか見えない。

血相変えてパーラーは人種差別者の集まりの場所だからやめてー！とか言う。",Thu Nov 26 12:20:14 +0000 2020
1331933768811044865,Susumu Hirasawa,hirasawa,2,239413,,"「フェイクニュース」という言葉を知っているけど鬼畜どもの作り話を真に受けている。

まったくウチの妹と同じだ。",Thu Nov 26 12:12:11 +0000 2020
1331932414302511107,Susumu Hirasawa,hirasawa,2,239413,,ＴＶを消せ。,Thu Nov 26 12:06:48 +0000 2020
1331930706898001927,Susumu Hirasawa,hirasawa,2,239413,,待ち焦がれた爆風が吹き始めたようだ。,Thu Nov 26 12:00:01 +0000 2020
1331221118783352833,Susumu Hirasawa,hirasawa,2,239413,,"訳詞ではない、オリジナルの歌詞付ける。

かしつける

私は「かしつける」を平和利用する決意だが、銀行家は悪用している。

なんだか知らないけど、またこんど！！",Tue Nov 24 13:00:22 +0000 2020
1331219797061713921,Susumu Hirasawa,hirasawa,2,239413,,"脳内の大語界はもう少し休ませる。

次の作詞対象はいよいよカバー曲だ。

日本語には手ごわいメロディーだ。",Tue Nov 24 12:55:07 +0000 2020
1331218087593459713,Susumu Hirasawa,hirasawa,2,239413,,"やめろオマエタチ。

私の恥ずかしいTwを

RTの勢い順21位

とかにするな！

ファンの誓いを忘るることなかれ。",Tue Nov 24 12:48:19 +0000 2020
1331216787589918726,Susumu Hirasawa,hirasawa,2,239413,,"実は私は人前に出る時は顔に他者の顔を描いているのだ。

前から言っているように、描かれた顔を消すと田井中貞利の顔が出てくる。",Tue Nov 24 12:43:09 +0000 2020
1331215200964407296,Susumu Hirasawa,hirasawa,2,239413,,"マジで人にヒラサワとはこうなんだ、と他者に誤った賛美をして見せるなよ。恥をかくのは私だ。

深い深い思い込みの井戸にコウガイビルのように生息していない他者は

「ぷ」と一蹴する。",Tue Nov 24 12:36:51 +0000 2020
1331213810007347200,Susumu Hirasawa,hirasawa,2,239413,,だいたいオマエタチはヒラサワをイケメンだの美だのと、激しく気がく狂っており、深い深い思い込みの井戸にコウガイビルのように生息しているのだから、目を閉じて、その心眼にて実体をよく観察するべきなのだ。,Tue Nov 24 12:31:19 +0000 2020
1331212457717559296,Susumu Hirasawa,hirasawa,2,239413,,"ファンの誓い：

アーティストの意志を尊重し、購入したＤＶＤは、目を閉じて鑑賞します。",Tue Nov 24 12:25:57 +0000 2020
