id,User Name,User ID,Follows,Followers,User Location,content,time
1145480311528017920,# rm -rf /,ArtilleryTarget,4025,515,,"RT @cxp02120: 事故以来、放射線の恐怖を煽ってきた感のある朝日系メディアがこの記事を載せたことが「事件」なのだが、案の定そっち界隈は「朝日は腐った」「原子力ムラからいくら貰った」と、その“裏切り”を罵倒し、自ら世界を狭めている。反ワクチンと一緒。
https://t…",Sun Jun 30 23:52:42 +0000 2019
1145480287570157568,Nahoqi,Nahoqi,1752,332,千葉 松戸市,"RT @Drfondfather: こういった反ワクチン医師に影響されてしまった方は短期的には説得が難しいんですよね...。
何度でも相手が不安に思っている事等を傾聴しつつ、焦らず丁寧に対応するのが僕は一番だと思います。
泥臭いかもしれませんが(´･ω･｀) https://t…",Sun Jun 30 23:52:37 +0000 2019
1145480209417662464,RuggedBGM,RuggedBGM,4706,1053,日本,RT @takapon_jp: 子宮頸がんワクチン、14カ国の調査で効果明らかに　撲滅の可能性も https://t.co/L9FHdH7JhJ,Sun Jun 30 23:52:18 +0000 2019
1145480175628378112,蕪野（白土龍）,kaburanoshun,2200,1032,青森県,"RT @cxp02120: 事故以来、放射線の恐怖を煽ってきた感のある朝日系メディアがこの記事を載せたことが「事件」なのだが、案の定そっち界隈は「朝日は腐った」「原子力ムラからいくら貰った」と、その“裏切り”を罵倒し、自ら世界を狭めている。反ワクチンと一緒。
https://t…",Sun Jun 30 23:52:10 +0000 2019
1145480144561197056,萩,hituzi1920,83,99,,"RT @mihyonsong: このままでは、日本はHPVワクチンを打たないと子宮頸がんが減らせないことを世界に証明する国になってしまうでしょうね。
中1〜高1の女子は定期接種で無料で打てます。

BBCニュース - 子宮頸がんワクチン、14カ国の調査で効果明らかに　撲滅の可能…",Sun Jun 30 23:52:03 +0000 2019
1145480111929475072,大隊長は中程度の知性を有する焼き鳥です。,8492Squadron,4998,3000,もう一つの地球。,"RT @jishin_dema: ""「ワクチンで自閉症に」など誤情報拡散 国連で対策を議論 | NHKニュース"" https://t.co/NLTejnHS2p",Sun Jun 30 23:51:55 +0000 2019
1145480047270039552,"みず ......𓃏....4,294,967,296;:|^......$.....",miz7f,391,230,,"RT @jishin_dema: ""「ワクチンで自閉症に」など誤情報拡散 国連で対策を議論 | NHKニュース"" https://t.co/NLTejnHS2p",Sun Jun 30 23:51:39 +0000 2019
1145479974633144320,tsukutsuku,tsukutsukubosi,382,207,,RT @Dr_yandel: ワクチンを２倍にするとワクワクチンチン（23回目）,Sun Jun 30 23:51:22 +0000 2019
1145479934875279360,Master.G@イベント中止はきつい,GF13_001NH2,581,1571,,"RT @jishin_dema: ""「ワクチンで自閉症に」など誤情報拡散 国連で対策を議論 | NHKニュース"" https://t.co/NLTejnHS2p",Sun Jun 30 23:51:13 +0000 2019
1145479837961736193,uru's9(カレンパパ),urukarenpapa,994,1138,東京 八王子市,@milkymom2525 ワクチンのせいか今朝少し調子悪かったからちょっと心配😓💦,Sun Jun 30 23:50:50 +0000 2019
1145479754327289856,Kaera.KawaP 9価HPVワクチン シルガード9 承認！副作用・被害者の件、固定TW参照,PWRofCommunity,235,484,伴走役GID専門部会 可聴域周波数低電圧制御係 他 伴奏部,"自治体の対策って こういうのばかりで

そもそも『ワクチン打たなきゃ…』にさせる手段が無いですよね…

しかも 妊娠しない男性が対象ともなると 余計に… https://t.co/g4tc8HUg6E",Sun Jun 30 23:50:30 +0000 2019
1145479742960726016,日向みかん,noramikanbako,260,66,関東近郊のへそ,"RT @jishin_dema: ""「ワクチンで自閉症に」など誤情報拡散 国連で対策を議論 | NHKニュース"" https://t.co/NLTejnHS2p",Sun Jun 30 23:50:27 +0000 2019
1145479738095370240,イカ月＠ふっくらダイナマイト,deeper701,983,455,,"RT @mihyonsong: このままでは、日本はHPVワクチンを打たないと子宮頸がんが減らせないことを世界に証明する国になってしまうでしょうね。
中1〜高1の女子は定期接種で無料で打てます。

BBCニュース - 子宮頸がんワクチン、14カ国の調査で効果明らかに　撲滅の可能…",Sun Jun 30 23:50:26 +0000 2019
1145479626157768704,金龍🐾,kinryu15,332,299,風となりて君の隣に,"子宮頸癌の一つとして、たくさんの男と生でセクロスをするから感染するんですよ。コンドームカムカをつけてセクロスすればいいんですよ。
ワクチン打たせる親は、この子は将来ビッチになりますって言ってるようなものですからね。 https://t.co/I66BlOL6Mg",Sun Jun 30 23:49:59 +0000 2019
1145479564337958912,ロゴゥ,rogo0108,599,301,,"RT @narumita: 「中国人が日本でワクチンを大量接種する訳 日本人の医療知識は世界で周回遅れ」
PRESIDENT Online - プレジデント https://t.co/aLOohscMbv @Pre_Online",Sun Jun 30 23:49:44 +0000 2019
1145479556507160578,紫乃@チャレ！E13,babyalone0401,267,653,結界内,"RT @jishin_dema: ""「ワクチンで自閉症に」など誤情報拡散 国連で対策を議論 | NHKニュース"" https://t.co/NLTejnHS2p",Sun Jun 30 23:49:42 +0000 2019
1145479508683739137,ナマステ＝ギロチン・サンソン,namastB,635,1384,インド・バラナシ（心だけ）,"RT @NTkazamiMT: 「子宮頸がんワクチン」って
名前が良くないと思う。
男性は関係ない、
みたいな印象だから。
「男子は妊娠しないから」と
風疹の予防接種を中学生女子だけにしていた
その失策の再現を
見ている気がしている。 https://t.co/M0FzQNvw…",Sun Jun 30 23:49:31 +0000 2019
1145479473560608768,OuchiVetClinic,OuchiVetClinic,110,102,宮城県仙台市,"おはようございます。
今週7/1（月）から7/6（土）まで通常通り診療致します。 
毎週木曜日は予約診療致しております。 
大内動物病院　https://t.co/muXTf51jTU    
#仙台 #動物病院 #狂犬病 #ワクチン #フィラリア #ノミ #マダニ",Sun Jun 30 23:49:23 +0000 2019
1145479399975739392,真子@17.3.3♀4y0m,mako_F0,178,159,"Ishikawa,JAPAN",義母もまさかの「ワクチンより病気をもらうほうが強い抗体ができるから、ワクチンより感染するほうがより良い派」だった私はどうすれば……,Sun Jun 30 23:49:05 +0000 2019
1145479378932887552,青霊夢＠ゲイツファイズアーマーコス作りたい,Blue_Reimu,4111,2105,幻想郷　博麗神社,"RT @jishin_dema: ""「ワクチンで自閉症に」など誤情報拡散 国連で対策を議論 | NHKニュース"" https://t.co/NLTejnHS2p",Sun Jun 30 23:49:00 +0000 2019
1145479348620677120,ノネです。,noneme0129,1973,86,画面の前,"RT @NTkazamiMT: 「子宮頸がんワクチン」って
名前が良くないと思う。
男性は関係ない、
みたいな印象だから。
「男子は妊娠しないから」と
風疹の予防接種を中学生女子だけにしていた
その失策の再現を
見ている気がしている。 https://t.co/M0FzQNvw…",Sun Jun 30 23:48:53 +0000 2019
1145479238427930624,Muye,muye_sh,89,177,,ワクチンで自閉症にっていうのはこれあれなのかもな、子育てでプレッシャーがかかってる中でヘルプが得られてないとか孤立しているとか別な抑圧の投影の結果かもしれないな。反ワクチンの男女比とか調べると良いのかもしれないね。,Sun Jun 30 23:48:27 +0000 2019
1145479226700623873,桶屋,orentirenzi,698,227,,RT @Dr_yandel: ワクチンを２倍にするとワクワクチンチン（23回目）,Sun Jun 30 23:48:24 +0000 2019
1145479196963004416,き…きりん？！,oyabakasan1973,443,386,六甲おろしの吹くところ,"RT @mihyonsong: このままでは、日本はHPVワクチンを打たないと子宮頸がんが減らせないことを世界に証明する国になってしまうでしょうね。
中1〜高1の女子は定期接種で無料で打てます。

BBCニュース - 子宮頸がんワクチン、14カ国の調査で効果明らかに　撲滅の可能…",Sun Jun 30 23:48:17 +0000 2019
1145479150037159937,らいね,xibritte,94,146,都内某所,冤罪が許されないようにワクチン副作用は許されないという主張にはそういう穴がある,Sun Jun 30 23:48:05 +0000 2019
1145478992448745472,原　崇文,fujinka_hara,1291,846,東京ー常磐線ー茨城,RT @hlc_hitachinaka: 大人の麻しん・風しんワクチン接種しています.電話でご予約下さい☆ ひたちなか市のレディスクリニック ☆ 診察は予約不要 ☆ 土曜午後も診療 ☆ 水曜、日曜、祝日休診 ☆ https://t.co/zKCg9hZWzU  ☆ https:…,Sun Jun 30 23:47:28 +0000 2019
1145478861083164672,FJT,F_J_T,177,255,,「国連でもワクチンで自閉症になると発表された」,Sun Jun 30 23:46:57 +0000 2019
1145478841109843968,らいね,xibritte,94,146,都内某所,犯人が無罪になっても追加で犯罪するかというと裁判までは行って目を付けられてるし難しいだろう、しかし今やってるワクチンをやめたりしたら夥しい数の被害が出るのは確定だからね,Sun Jun 30 23:46:52 +0000 2019
1145478797136822272,原レディスクリニック,hlc_hitachinaka,164,60,茨城 ひたちなか市笹野町２−１１−１０,大人の麻しん・風しんワクチン接種しています.電話でご予約下さい☆ ひたちなか市のレディスクリニック ☆ 診察は予約不要 ☆ 土曜午後も診療 ☆ 水曜、日曜、祝日休診 ☆ https://t.co/zKCg9hZWzU  ☆ https://t.co/SupmYSwtBA  ☆,Sun Jun 30 23:46:41 +0000 2019
1145478781529804800,Kaera.KawaP 9価HPVワクチン シルガード9 承認！副作用・被害者の件、固定TW参照,PWRofCommunity,235,484,伴走役GID専門部会 可聴域周波数低電圧制御係 他 伴奏部,"RT @Drfondfather: こういった反ワクチン医師に影響されてしまった方は短期的には説得が難しいんですよね...。
何度でも相手が不安に思っている事等を傾聴しつつ、焦らず丁寧に対応するのが僕は一番だと思います。
泥臭いかもしれませんが(´･ω･｀) https://t…",Sun Jun 30 23:46:38 +0000 2019
1145478765310382080,samndhra,Samndhra,480,139,四国，Japan,RT @No_hpvv_kanagaw: そもそも、２０年後の子宮頸がんを減らすためにと始まったHPVワクチン。3000人以上の副反応疑い報告が上がっているのにその後の調査は製薬企業任せで、ペーパーを確認しただけ？症状に苦しんでいる被害者への聞き取りは接種責任のある基礎自治体か…,Sun Jun 30 23:46:34 +0000 2019
1145478709287145473,ゆうこ,yuko1005donn,3213,3221,和歌山 (Japan),RT @tammy_morinaga: トルコでは犬猫の殺処分がありません。街の人が犬猫をとても可愛がっていて、自治体がエサ代を払い、街の人が世話をし、狂犬病のワクチンや避妊・去勢の面倒も自治体がみているそうです。日本もこんな国になればいいですね。 https://t.co/6…,Sun Jun 30 23:46:20 +0000 2019
1145478705520582656,coli,colinyan,145,149,,"RT @nhk_kokusai: 「はしかのワクチンを接種すると自閉症になる」などといった誤った情報を信じ、予防接種を受けずにはしかなどの感染症にかかる人が各国で増えていることを受け、国連本部で専門家らによる初めての会議が開かれ、正しい情報を広める重要性を確認しました。
htt…",Sun Jun 30 23:46:20 +0000 2019
1145478689125048322,FJT,F_J_T,177,255,,"RT @jishin_dema: ""「ワクチンで自閉症に」など誤情報拡散 国連で対策を議論 | NHKニュース"" https://t.co/NLTejnHS2p",Sun Jun 30 23:46:16 +0000 2019
1145478678324736000,Kaera.KawaP 9価HPVワクチン シルガード9 承認！副作用・被害者の件、固定TW参照,PWRofCommunity,235,484,伴走役GID専門部会 可聴域周波数低電圧制御係 他 伴奏部,"RT @minesoh: 担当医として某U医師に影響されたワクチン未接種の子どもを診たことがありますよ👶いくら説得してもその時は無理でした。じっくり資料をたくさん見せながら話すしかないと思います。
#マシュマロを投げ合おう
https://t.co/zWS0GUMBux htt…",Sun Jun 30 23:46:13 +0000 2019
1145478605910056961,時事野次馬,yajiuma_jiji,78,87,,"RT @jishin_dema: ""「ワクチンで自閉症に」など誤情報拡散 国連で対策を議論 | NHKニュース"" https://t.co/NLTejnHS2p",Sun Jun 30 23:45:56 +0000 2019
1145478600298119169,omuretu,002onyr,504,226,,"RT @jishin_dema: ""「ワクチンで自閉症に」など誤情報拡散 国連で対策を議論 | NHKニュース"" https://t.co/NLTejnHS2p",Sun Jun 30 23:45:54 +0000 2019
1145478501299937280,Muye,muye_sh,89,177,,"RT @jishin_dema: ""「ワクチンで自閉症に」など誤情報拡散 国連で対策を議論 | NHKニュース"" https://t.co/NLTejnHS2p",Sun Jun 30 23:45:31 +0000 2019
1145478499051794432,だっちー,yu_used,17,15,地球 日本 福岡県 福岡市,RT @takapon_jp: 子宮頸がんワクチン、14カ国の調査で効果明らかに　撲滅の可能性も https://t.co/L9FHdH7JhJ,Sun Jun 30 23:45:30 +0000 2019
1145478418479194114,MAMEOは手を洗う,kanadarai_MAMEO,574,222,神奈川県京急沿線,"RT @cxp02120: 事故以来、放射線の恐怖を煽ってきた感のある朝日系メディアがこの記事を載せたことが「事件」なのだが、案の定そっち界隈は「朝日は腐った」「原子力ムラからいくら貰った」と、その“裏切り”を罵倒し、自ら世界を狭めている。反ワクチンと一緒。
https://t…",Sun Jun 30 23:45:11 +0000 2019
1145478393560829957,Global Agenda,GlobalAgendaKB,793,913,神戸市中央区,"RT @Mika_Regan: 男性向けのHPV検査、というものは現在存在しないようだ。
だったら余計に男子向けのワクチン接種が重要だと思う。女子にとってウィルス感染源は男性なのに、不安を伴うワクチンも、侵襲性の高い内診も女子だけというのは、確かに不公平感高い。",Sun Jun 30 23:45:05 +0000 2019
1145478314624073728,KANSAIPRESS,kansaipress,621,1437,日本 大阪,RT @takapon_jp: 子宮頸がんワクチン、14カ国の調査で効果明らかに　撲滅の可能性も https://t.co/L9FHdH7JhJ,Sun Jun 30 23:44:46 +0000 2019
1145478274820165632,あめ@転妻ママナース,mama_nurse_ame,24,58,,"RT @mihyonsong: このままでは、日本はHPVワクチンを打たないと子宮頸がんが減らせないことを世界に証明する国になってしまうでしょうね。
中1〜高1の女子は定期接種で無料で打てます。

BBCニュース - 子宮頸がんワクチン、14カ国の調査で効果明らかに　撲滅の可能…",Sun Jun 30 23:44:37 +0000 2019
1145478266175676417,Global Agenda,GlobalAgendaKB,793,913,神戸市中央区,"RT @mihyonsong: このままでは、日本はHPVワクチンを打たないと子宮頸がんが減らせないことを世界に証明する国になってしまうでしょうね。
中1〜高1の女子は定期接種で無料で打てます。

BBCニュース - 子宮頸がんワクチン、14カ国の調査で効果明らかに　撲滅の可能…",Sun Jun 30 23:44:35 +0000 2019
1145478226313011200,鶏肉💚,wombat_echizen,699,480,,"RT @jishin_dema: ""「ワクチンで自閉症に」など誤情報拡散 国連で対策を議論 | NHKニュース"" https://t.co/NLTejnHS2p",Sun Jun 30 23:44:25 +0000 2019
1145478173640945664,Mugen UJIIE (氏家 無限),carpe_diem0820,53,4379,Tokyo,"中国でワクチン管理法成立 偽物の製造・販売などに罰則：朝日新聞デジタル
偽ワクチンを製造、販売した場合はその額の１５～５０倍の罰金、質の悪いワクチンを製造、販売した場合は１０～３０倍の罰金を科す。
https://t.co/FnNHSNw7tX",Sun Jun 30 23:44:13 +0000 2019
1145478145782374401,ちまき,kappachimaki,256,157,西の方,"RT @nhk_kokusai: 「はしかのワクチンを接種すると自閉症になる」などといった誤った情報を信じ、予防接種を受けずにはしかなどの感染症にかかる人が各国で増えていることを受け、国連本部で専門家らによる初めての会議が開かれ、正しい情報を広める重要性を確認しました。
htt…",Sun Jun 30 23:44:06 +0000 2019
1145478124915740674,クノピン,etuzi_r,479,129,,RT @takapon_jp: 子宮頸がんワクチン、14カ国の調査で効果明らかに　撲滅の可能性も https://t.co/L9FHdH7JhJ,Sun Jun 30 23:44:01 +0000 2019
1145478107756781568,幻夕貴,youkimaboroshi,198,874,貴方の後ろ,"RT @jishin_dema: ""「ワクチンで自閉症に」など誤情報拡散 国連で対策を議論 | NHKニュース"" https://t.co/NLTejnHS2p",Sun Jun 30 23:43:57 +0000 2019
1145478083064893440,YS-ato,nighgo,3094,170,メニーメニーシープ,"RT @narumita: 「中国人が日本でワクチンを大量接種する訳 日本人の医療知識は世界で周回遅れ」
PRESIDENT Online - プレジデント https://t.co/aLOohscMbv @Pre_Online",Sun Jun 30 23:43:51 +0000 2019
1145478061036462080,Kaera.KawaP 9価HPVワクチン シルガード9 承認！副作用・被害者の件、固定TW参照,PWRofCommunity,235,484,伴走役GID専門部会 可聴域周波数低電圧制御係 他 伴奏部,"RT @cxp02120: 事故以来、放射線の恐怖を煽ってきた感のある朝日系メディアがこの記事を載せたことが「事件」なのだが、案の定そっち界隈は「朝日は腐った」「原子力ムラからいくら貰った」と、その“裏切り”を罵倒し、自ら世界を狭めている。反ワクチンと一緒。
https://t…",Sun Jun 30 23:43:46 +0000 2019
1145477958674440192,まきり🇯🇵🇮🇹,makiri_musica,1611,932,"Milano, Lombardia",RT @takapon_jp: 子宮頸がんワクチン、14カ国の調査で効果明らかに　撲滅の可能性も https://t.co/L9FHdH7JhJ,Sun Jun 30 23:43:21 +0000 2019
1145477913849942016,道具屋トラネコ,douguyatoraneko,379,244,神奈 横浜市 の道具屋に勤める会社猫,RT @takapon_jp: 子宮頸がんワクチン、14カ国の調査で効果明らかに　撲滅の可能性も https://t.co/L9FHdH7JhJ,Sun Jun 30 23:43:11 +0000 2019
1145477893356523520,Ayyy･あや,a28Loh09_1,164,80,,"RT @osakanekoclub77: #里親募集
ハッチ
性別：２歳くらいの男の子
特徴：少し人見知りしますが、すぐに馴れると思います。 
状態：エイズ（陰性）、白血病（陰性）、ワクチン・去勢手術済み
ホワホワの毛並みが可愛いです。
#キジトラ　#保護猫
#ずっとのおうち探…",Sun Jun 30 23:43:06 +0000 2019
1145477849760952320,COCTRPGやりたい系ザリガニ♂BOT,ZARIGANITRPGbot,0,13,,"生物学
　生物科学全般に適応出来る技能。
成功するとワクチンを作ることができたり、不思議な植物の幻覚作用の解毒が出来たりする。
年代によって知識量が変わる。",Sun Jun 30 23:42:55 +0000 2019
1145477811257274368,🎸NANCY-MOON 練乳大好きアマビエお殿様ちゃん（5歳）🎸,nancy_moon_1789,632,497,JAPAN,"RT @minesoh: 担当医として某U医師に影響されたワクチン未接種の子どもを診たことがありますよ👶いくら説得してもその時は無理でした。じっくり資料をたくさん見せながら話すしかないと思います。
#マシュマロを投げ合おう
https://t.co/zWS0GUMBux htt…",Sun Jun 30 23:42:46 +0000 2019
1145477796111589376,御神苗雄@雑多意識低医系らいだー (つぶ餡研究所主席研究員),silvergriffin18,527,586,,"RT @cxp02120: 事故以来、放射線の恐怖を煽ってきた感のある朝日系メディアがこの記事を載せたことが「事件」なのだが、案の定そっち界隈は「朝日は腐った」「原子力ムラからいくら貰った」と、その“裏切り”を罵倒し、自ら世界を狭めている。反ワクチンと一緒。
https://t…",Sun Jun 30 23:42:43 +0000 2019
1145477765618999301,aya.t,sayax1215,273,94,ちーばくん,"RT @jishin_dema: ""「ワクチンで自閉症に」など誤情報拡散 国連で対策を議論 | NHKニュース"" https://t.co/NLTejnHS2p",Sun Jun 30 23:42:35 +0000 2019
1145477705275592705,"wake up, stand up 😊",bmdurg,12,5801,,Episode 1のウェイクフィールド博士のインタビュー、すごい。ワクチン問題の深刻さと大きは、本当に想像を絶する。,Sun Jun 30 23:42:21 +0000 2019
1145477615123218432,エンジェルダスト/浅間 夜行@3/21例大祭U-07a,uterus666,1473,3907,"Lake Kawaguchiko, Japan","RT @jishin_dema: ""「ワクチンで自閉症に」など誤情報拡散 国連で対策を議論 | NHKニュース"" https://t.co/NLTejnHS2p",Sun Jun 30 23:42:00 +0000 2019
1145477577575784448,TTY,tty1971,3451,944,大阪 大阪市 中央区,"RT @jishin_dema: ""「ワクチンで自閉症に」など誤情報拡散 国連で対策を議論 | NHKニュース"" https://t.co/NLTejnHS2p",Sun Jun 30 23:41:51 +0000 2019
1145477539621507072,すーすー＠熊本転勤中,su_su__,559,784,東京都北区,RT @dojin_tw: BBCニュース - 子宮頸がんワクチン、14カ国の調査で効果明らかに　撲滅の可能性も https://t.co/Z2Z1V61ClF,Sun Jun 30 23:41:42 +0000 2019
1145477492582436864,ろん,ronzin06,559,384,現住所：創作沼/14ちゃん　原籍：SB,"RT @mihyonsong: このままでは、日本はHPVワクチンを打たないと子宮頸がんが減らせないことを世界に証明する国になってしまうでしょうね。
中1〜高1の女子は定期接種で無料で打てます。

BBCニュース - 子宮頸がんワクチン、14カ国の調査で効果明らかに　撲滅の可能…",Sun Jun 30 23:41:30 +0000 2019
